File Name,Index Type,Threads,Blocks,I/O Time (s),Build Time (s),CPU Time (s),Elapsed Time (s)
index_build_rtree_threads_4_blocks_1000_0.log,rtree,4,1000,2.5239451,3.60714,1.0831948999999996,4.14078
index_build_rtree_threads_4_blocks_1000_1.log,rtree,4,1000,2.7093631,3.88451,1.1751469,4.41932
index_build_rtree_threads_4_blocks_1000_2.log,rtree,4,1000,2.5954703000000006,3.72924,1.1337696999999993,4.26501
index_build_rtree_threads_4_blocks_1000_3.log,rtree,4,1000,2.6073925000000004,3.36742,0.7600274999999996,3.91037
index_build_rtree_threads_4_blocks_1000_4.log,rtree,4,1000,2.7265502,3.86025,1.1336998,4.40373
index_build_rtree_threads_4_blocks_10000_0.log,rtree,4,10000,2.771086,3.72967,0.9585840000000001,4.32188
index_build_rtree_threads_4_blocks_10000_1.log,rtree,4,10000,2.7587080000000004,3.95204,1.1933319999999998,4.54735
index_build_rtree_threads_4_blocks_10000_2.log,rtree,4,10000,2.8456460000000003,3.92669,1.0810439999999994,4.52291
index_build_rtree_threads_4_blocks_10000_3.log,rtree,4,10000,2.8816629999999996,3.84478,0.9631170000000004,4.43931
index_build_rtree_threads_4_blocks_10000_4.log,rtree,4,10000,2.8242,3.83091,1.00671,4.40818
index_build_rtree_threads_8_blocks_1_0.log,rtree,8,1,552.8306276999997,591.738,38.90737230000036,592.261
index_build_rtree_threads_8_blocks_1_1.log,rtree,8,1,557.7719570999959,596.65,38.87804290000406,597.185
index_build_rtree_threads_8_blocks_1_2.log,rtree,8,1,553.6674986,592.534,38.86650139999995,593.07
index_build_rtree_threads_8_blocks_1_3.log,rtree,8,1,554.1476926000018,593.008,38.86030739999819,593.545
index_build_rtree_threads_8_blocks_1_4.log,rtree,8,1,553.7888937000023,592.791,39.00210629999776,593.328
index_build_rtree_threads_8_blocks_10_0.log,rtree,8,10,57.109314500000046,61.0247,3.9153854999999567,61.54
index_build_rtree_threads_8_blocks_10_1.log,rtree,8,10,57.105894099999965,61.0538,3.9479059000000376,61.5836
index_build_rtree_threads_8_blocks_10_2.log,rtree,8,10,57.29747209999997,61.28,3.9825279000000293,61.8115
index_build_rtree_threads_8_blocks_10_3.log,rtree,8,10,57.16641609999993,61.0746,3.9081839000000684,61.6034
index_build_rtree_threads_8_blocks_10_4.log,rtree,8,10,57.573202099999946,61.5372,3.9639979000000523,62.0696
index_build_rtree_threads_8_blocks_100_0.log,rtree,8,100,7.871242000000004,8.62881,0.7575679999999956,9.15559
index_build_rtree_threads_8_blocks_100_1.log,rtree,8,100,8.213687000000002,9.05051,0.8368229999999972,9.58005
index_build_rtree_threads_8_blocks_100_2.log,rtree,8,100,7.508118500000001,8.22818,0.720061499999999,8.74142
index_build_rtree_threads_8_blocks_100_3.log,rtree,8,100,7.727310899999994,8.49296,0.7656491000000063,9.00743
index_build_rtree_threads_8_blocks_100_4.log,rtree,8,100,7.668844600000003,8.4317,0.7628553999999967,8.96258
index_build_rtree_threads_8_blocks_1000_0.log,rtree,8,1000,2.7684541,3.45338,0.6849259000000001,3.97678
index_build_rtree_threads_8_blocks_1000_1.log,rtree,8,1000,2.6944365000000006,3.28218,0.5877434999999993,3.8146
index_build_rtree_threads_8_blocks_1000_2.log,rtree,8,1000,2.7203416999999996,3.43573,0.7153883000000003,3.9674
index_build_rtree_threads_8_blocks_1000_3.log,rtree,8,1000,2.856439000000001,3.60468,0.7482409999999993,4.12682
index_build_rtree_threads_8_blocks_1000_4.log,rtree,8,1000,2.6942831000000003,3.4366,0.7423168999999996,3.97655
index_build_rtree_threads_8_blocks_10000_0.log,rtree,8,10000,2.816676,3.72685,0.910174,4.30887
index_build_rtree_threads_8_blocks_10000_1.log,rtree,8,10000,2.7749230000000003,3.84721,1.0722869999999998,4.4435
index_build_rtree_threads_8_blocks_10000_2.log,rtree,8,10000,2.725981,3.75736,1.0313789999999998,4.35069
index_build_rtree_threads_8_blocks_10000_3.log,rtree,8,10000,2.894542,3.81558,0.9210380000000002,4.39228
index_build_rtree_threads_8_blocks_10000_4.log,rtree,8,10000,2.706433,3.73143,1.024997,4.32635
index_build_rtree_threads_16_blocks_1_0.log,rtree,16,1,554.6639935000035,593.654,38.990006499996525,594.19
index_build_rtree_threads_16_blocks_1_1.log,rtree,16,1,554.4683096000001,593.459,38.990690399999835,594.003
index_build_rtree_threads_16_blocks_1_2.log,rtree,16,1,553.2773867999999,592.16,38.88261320000004,592.695
index_build_rtree_threads_16_blocks_1_3.log,rtree,16,1,553.3539576000034,592.151,38.7970423999966,592.688
index_build_rtree_threads_16_blocks_1_4.log,rtree,16,1,554.2341356999971,593.082,38.847864300002925,593.619
index_build_rtree_threads_16_blocks_10_0.log,rtree,16,10,57.28942039999992,61.2489,3.95947960000008,61.7822
index_build_rtree_threads_16_blocks_10_1.log,rtree,16,10,57.20752450000005,61.2352,4.027675499999951,61.7709
index_build_rtree_threads_16_blocks_10_2.log,rtree,16,10,57.22118479999996,61.1738,3.9526152000000394,61.6916
index_build_rtree_threads_16_blocks_10_3.log,rtree,16,10,57.22812040000016,61.1862,3.9580795999998415,61.7246
index_build_rtree_threads_16_blocks_10_4.log,rtree,16,10,57.014846199999944,60.9812,3.966353800000057,61.5121
index_build_rtree_threads_16_blocks_100_0.log,rtree,16,100,7.563227499999998,8.23901,0.6757825000000022,8.76973
index_build_rtree_threads_16_blocks_100_1.log,rtree,16,100,8.184389399999997,8.95321,0.7688206000000033,9.4978
index_build_rtree_threads_16_blocks_100_2.log,rtree,16,100,7.808888300000001,8.52151,0.7126216999999979,9.03812
index_build_rtree_threads_16_blocks_100_3.log,rtree,16,100,7.656878200000005,8.3546,0.6977217999999947,8.88903
index_build_rtree_threads_16_blocks_100_4.log,rtree,16,100,7.638992000000004,8.31026,0.671267999999996,8.84009
index_build_rtree_threads_16_blocks_1000_0.log,rtree,16,1000,2.7502925,3.40248,0.6521875000000001,3.95361
index_build_rtree_threads_16_blocks_1000_1.log,rtree,16,1000,2.6059356999999994,3.22797,0.6220343000000006,3.77324
index_build_rtree_threads_16_blocks_1000_2.log,rtree,16,1000,2.7366404,3.38483,0.6481895999999998,3.92293
index_build_rtree_threads_16_blocks_1000_3.log,rtree,16,1000,2.6080865999999996,3.19019,0.5821034000000003,3.73242
index_build_rtree_threads_16_blocks_1000_4.log,rtree,16,1000,2.769936999999999,3.41775,0.6478130000000006,3.95263
index_build_rtree_threads_16_blocks_10000_0.log,rtree,16,10000,2.856131,3.87891,1.0227789999999999,4.48871
index_build_rtree_threads_16_blocks_10000_1.log,rtree,16,10000,2.854896,3.80779,0.9528939999999997,4.38923
index_build_rtree_threads_16_blocks_10000_2.log,rtree,16,10000,2.795991,3.72135,0.9253590000000003,4.31641
index_build_rtree_threads_16_blocks_10000_3.log,rtree,16,10000,2.734647,3.7942,1.0595530000000002,4.38718
index_build_rtree_threads_16_blocks_10000_4.log,rtree,16,10000,2.979813,4.28541,1.3055969999999997,4.8912
index_build_rtree_threads_32_blocks_1_0.log,rtree,32,1,554.8345196999999,593.744,38.909480300000155,594.29
index_build_rtree_threads_32_blocks_1_1.log,rtree,32,1,553.9707101999944,592.826,38.85528980000561,593.358
index_build_rtree_threads_32_blocks_1_2.log,rtree,32,1,553.6561532999992,592.533,38.87684670000078,593.073
index_build_rtree_threads_32_blocks_1_3.log,rtree,32,1,553.6095763999989,592.598,38.988423600001056,593.139
index_build_rtree_threads_32_blocks_1_4.log,rtree,32,1,554.6364513999977,593.484,38.84754860000237,594.026
index_build_rtree_threads_32_blocks_10_0.log,rtree,32,10,57.397815499999936,61.3094,3.9115845000000604,61.8503
index_build_rtree_threads_32_blocks_10_1.log,rtree,32,10,57.2225945,61.2831,4.060505499999998,61.8062
index_build_rtree_threads_32_blocks_10_2.log,rtree,32,10,57.74103950000004,61.8306,4.089560499999955,62.3663
index_build_rtree_threads_32_blocks_10_3.log,rtree,32,10,57.32956820000011,61.5108,4.1812317999998925,62.0458
index_build_rtree_threads_32_blocks_10_4.log,rtree,32,10,57.28213790000002,61.4059,4.123762099999979,61.9301
index_build_rtree_threads_32_blocks_100_0.log,rtree,32,100,7.6102532,8.31243,0.702176800000001,8.84629
index_build_rtree_threads_32_blocks_100_1.log,rtree,32,100,8.278912,9.09835,0.8194379999999999,9.62023
index_build_rtree_threads_32_blocks_100_2.log,rtree,32,100,7.975459099999997,8.7299,0.7544409000000041,9.27078
index_build_rtree_threads_32_blocks_100_3.log,rtree,32,100,7.574759300000004,8.24881,0.6740506999999969,8.79802
index_build_rtree_threads_32_blocks_100_4.log,rtree,32,100,7.502607800000001,8.15752,0.6549121999999992,8.67574
index_build_rtree_threads_32_blocks_1000_0.log,rtree,32,1000,2.7482422,3.3913,0.6430578000000002,3.9221
index_build_rtree_threads_32_blocks_1000_1.log,rtree,32,1000,2.6050633,3.19712,0.5920567000000001,3.74685
index_build_rtree_threads_32_blocks_1000_2.log,rtree,32,1000,2.6108745,3.22618,0.6153054999999998,3.76363
index_build_rtree_threads_32_blocks_1000_3.log,rtree,32,1000,2.7868958999999993,3.42806,0.6411641000000006,3.96999
index_build_rtree_threads_32_blocks_1000_4.log,rtree,32,1000,2.8164301000000003,3.47749,0.6610598999999997,4.01154
index_build_rtree_threads_32_blocks_10000_0.log,rtree,32,10000,2.964928,4.26151,1.2965820000000003,4.88041
index_build_rtree_threads_32_blocks_10000_1.log,rtree,32,10000,2.925678,3.90525,0.9795720000000001,4.49425
index_build_rtree_threads_32_blocks_10000_2.log,rtree,32,10000,2.857584,3.81401,0.956426,4.42017
index_build_rtree_threads_32_blocks_10000_3.log,rtree,32,10000,2.865066,3.87501,1.009944,4.46272
index_build_rtree_threads_32_blocks_10000_4.log,rtree,32,10000,2.775369,3.80445,1.0290810000000001,4.40094
index_build_rtree_threads_64_blocks_1_0.log,rtree,64,1,554.0524167999974,592.953,38.90058320000253,593.522
index_build_rtree_threads_64_blocks_1_1.log,rtree,64,1,553.5099064999996,592.33,38.82009350000044,592.89
index_build_rtree_threads_64_blocks_1_2.log,rtree,64,1,554.4427015000009,593.435,38.99229849999904,594.003
index_build_rtree_threads_64_blocks_1_3.log,rtree,64,1,554.5116576999995,593.355,38.84334230000047,593.911
index_build_rtree_threads_64_blocks_1_4.log,rtree,64,1,553.7888557000016,592.732,38.94314429999838,593.291
index_build_rtree_threads_64_blocks_10_0.log,rtree,64,10,57.30991890000007,61.5065,4.196581099999932,62.0615
index_build_rtree_threads_64_blocks_10_1.log,rtree,64,10,57.48867360000011,61.6882,4.19952639999989,62.2276
index_build_rtree_threads_64_blocks_10_2.log,rtree,64,10,57.39428199999999,61.5908,4.196518000000012,62.1206
index_build_rtree_threads_64_blocks_10_3.log,rtree,64,10,57.46391820000004,61.6636,4.199681799999965,62.2117
index_build_rtree_threads_64_blocks_10_4.log,rtree,64,10,57.4007902,61.61,4.2092097999999964,62.1618
index_build_rtree_threads_64_blocks_100_0.log,rtree,64,100,7.678412099999997,8.49174,0.8133279000000027,9.04815
index_build_rtree_threads_64_blocks_100_1.log,rtree,64,100,7.7933422000000006,8.64596,0.8526178,9.23394
index_build_rtree_threads_64_blocks_100_2.log,rtree,64,100,7.860602199999998,8.71439,0.8537878000000019,9.27536
index_build_rtree_threads_64_blocks_100_3.log,rtree,64,100,7.731244899999996,8.54704,0.8157951000000052,9.08525
index_build_rtree_threads_64_blocks_100_4.log,rtree,64,100,7.548040399999998,8.31052,0.7624796000000025,8.82934
index_build_rtree_threads_64_blocks_1000_0.log,rtree,64,1000,2.6743920999999995,3.33801,0.6636179000000006,3.90484
index_build_rtree_threads_64_blocks_1000_1.log,rtree,64,1000,2.7175092,3.41747,0.6999607999999999,3.98717
index_build_rtree_threads_64_blocks_1000_2.log,rtree,64,1000,2.9152746,3.66172,0.7464453999999998,4.23055
index_build_rtree_threads_64_blocks_1000_3.log,rtree,64,1000,2.6368050000000007,3.2805,0.6436949999999992,3.8499
index_build_rtree_threads_64_blocks_1000_4.log,rtree,64,1000,2.6282313000000004,3.28418,0.6559486999999997,3.85396
index_build_rtree_threads_64_blocks_10000_0.log,rtree,64,10000,2.903288,3.9434,1.0401120000000001,4.58088
index_build_rtree_threads_64_blocks_10000_1.log,rtree,64,10000,2.899626,3.92501,1.0253839999999999,4.56629
index_build_rtree_threads_64_blocks_10000_2.log,rtree,64,10000,2.8189200000000003,3.93219,1.1132699999999995,4.56089
index_build_rtree_threads_64_blocks_10000_3.log,rtree,64,10000,2.917035,3.90418,0.9871450000000004,4.53495
index_build_rtree_threads_64_blocks_10000_4.log,rtree,64,10000,2.8970380000000002,3.94091,1.043872,4.57497
